llm_quality,llm_seniority,llm_engagement,llm_decision_maker,llm_industry,llm_geography,llm_business_type,llm_company_fit,industry,companyindustry,companysize,companytype,languages,location,companylocation,companyfoundedon,summary,skills,jobtitle,engaged
85,Senior,,0.65,Non-profit Organization Management,other,salespeople,,Publishing,Non-profit Organization Management,201-500,Nonprofit,,"Washington, District of Columbia, United States",,1848.0,,"Editing, Media Relations, Social Media, Public Relations, Public Policy, Research, Non-profits, Copywriting, Press Releases, Internal Communications, Public Speaking, Marketing Communications, Proofreading, Blogging, Copy Editing, Nonprofits, Politics","Associate Director, Institutional Licensing Sales",0
80,Mid,0.75,0.65,Consumer Services,regional_hub,workers,2.0,Consumer Services,Consumer Services,20490,,"Français, Espagnol, Anglais, Portugais","Geneva, Geneva, Switzerland",,,"I translate companies' and users' challenges into web and mobile technical solutions. Thanks to my experience as a front-end developer (5 years) and as a tech startup entrepreneur (2 years), I am able to intervene upon all phases of a product, within agile teams. I apply my skills to mission-driven companies and ethical initiatives.",,Investor,1
65,Mid,0.4,0.65,"Technology, Information and Media",other,salespeople,1.0,"Technology, Information and Media","Technology, Information and Media",6,,,"Lozenets, Sofia-City, Bulgaria",,,"Native to multicultural environments, I act as a liaison between marketing, sales, and production teams and believe in lifelong learning, which brings me joy and purpose. Events are my sweet spot - a natural tool for communication, connecting brands, people, and ideas.",,Co-Founder,1
40,Senior,0.65,0.7,Motor Vehicle Manufacturing,international_hub,leaders,1.0,Automotive,Motor Vehicle Manufacturing,10001-undefined,Privately Held,"Anglais, fra",France,"Boulogne Billancourt Cedex, FR",1898.0,,,Head of AI CoE,0
85,Mid,0.65,0.6,"Technology, Information and Media",regional_hub,experts,1.0,"Technology, Information and Media","Technology, Information and Media",1,,,United Kingdom,,,"I'm a strategist, researcher, and responsible innovation leader dedicated to preferable futures with technology. This entails understanding people's synergistic relationship with technology, an acute awareness of its inherent duality, and a belief that deep knowledge of human needs and expectations is essential in responsibly guiding innovation towards prosocial outcomes and sustainable business value. Through my practice Have A Nice Future I focus on inclusive AI, digital wellbeing, and sustainable media. In addition to my own research and innovation projects, I help companies and their leaders navigate the opportunities and complexities presented by technology through ethics-focused foresight, sociocultural insight, and evidence-based strategy. Beyond conducting extensive fieldwork around the world to understand how technology shapes individuals, cultures, and societies (and vice versa), my perspectives are informed by my ongoing immersion in the humanities, politics, economics, the arts, and popular culture. Supported by my proprietary research methodology and strategy frameworks, this enables me to deliver unique and impactful work that reflects how technology, culture, and society actually intersect in practice.",,Founder,1
75,Senior,0.8,0.8,Building Materials,international_hub,leaders,2.0,Building Materials,Building Materials,10001-undefined,Public Company,"Allemand, Anglais, Français","L’Etang-la-Ville, Île-de-France, France","Courbevoie, Île-de-France",2022.0,"AI Engineering | MLOps | Edge | IoT | Big Data | MDM | Data Mesh Manager in multinational companies

With 21 years of experience in Data management for international companies, leading large Big Data, Business Intelligence, AI Engineering/MLOps and Analytics teams in diverse Industries (Insurance, Electronics, Environment, Construction), my passion is to  maximize how to best leverage latest Data and AI technologies to bring the most valuable insights to Business teams and accelerate the company’s Digital transition. 
In large international groups, transforming Businesses through Data & AI is a challenging journey, requiring strong determination and perseverance to federate and align, which is the kind of challenge that motivates me !","Business Intelligence, Big Data, Team Management, Informatique décisionnelle, Project Management, Gestion de projet, Data Warehousing, Reporting & Analysis, Intelligence artificielle, Gestion du changement",Group Head of AI Engineering,0
75,Senior,0.5,0.85,Information Services,other,leaders,2.0,Publishing,Information Services,5001-10000,Public Company,,"Summerville, South Carolina, United States",,1880.0,"Multi-faceted background developing and implementing publishing strategy in scientific, medical, and technical disciplines. Successful track record in new product conceptualization, acquisition, and development, and negotiating contracts. 

Specialties: 
* Alliances & Partnerships
* Contract Negotiation
* Publishing Strategy
* Business Planning & Forecasting
* Revenue Growth
* Scientific, Medical & Technical Publishing
* Managing Relationships","Editorial, Contract Negotiation, Acquisitions, Publishing, Budgets, Management, Editing, Books, Social Media, Marketing, Content Development, Online Publishing, Academic Publishing, Textbooks, Ebooks, Strategy, Publications, Manuscript Development, STM, Content Management","Director, Global Rights & Partners",0
90,Mid,0.7,0.5,"Technology, Information and Media",international_hub,workers,2.0,"Technology, Information and Media","Technology, Information and Media",334,,"English, Cantonese, Mandarin","Hong Kong Island, Hong Kong, China",,,,"adobe photoshop, design strategy, human computer interaction, experience design, usability, user experience design, digital product design, user interface, user centered design, analytics, product management, customer experience, user research, design research, research, design thinking, online advertising, interactive advertising, photography, visual communication, typography, illustrator, indesign, creative direction, photoshop, video production, studio photography, branding & identity, ideas development, concept development, integrated marketing, copywriting, interactive storytelling, user interface design, art direction, web design, seo, creative strategy, user experience, digital marketing, graphic design, advertising, interaction design",Design Manager,1
20,Entry,0.4,0.2,Media,international_hub,others,0.0,,,undefined,,,"Barcelona, Catalonia, Spain",,,,,Editor,0
75,Mid,0.55,0.1,Media & Entertainment,other,others,2.0,"Technology, Information and Media","Technology, Information and Media",1,,,"Basel, Basel-City, Switzerland",,,"Brigitte Fässler is a visual artist, filmmaker and photographer. She creates poetic, experimental visual worlds that blend the real and the imaginary. Working at the intersection of concept, direction, and camera, her practice explores perception, identity, and the interplay between analog and digital media. From dance films and music videos to audiovisual performances and installations, she combines artistic vision with hands-on execution. Her works have been shown and awarded at national and international festivals. Brigitte Fässler is based in Zurich and works across artistic and commercial contexts – always with a distinct visual language rooted in artistic exploration. For bookings, collaborations or just to say hello, feel free to contact me!",,Gründer,1
